,COLE_COD_DANE_ESTABLECIMIENTO,PUNT_GLOBAL,sociales_ciudanas_rank,c_naturales_rank,matematicas_rank,lectura_critica_rank,ingles_rank,COLE_COD_DANE_SEDE,COLE_JORNADA,COLE_MCPIO_UBICACION,COLE_DEPTO_UBICACION,COLE_GENERO,COLE_CALENDARIO,COLE_BILINGUE,COLE_CARACTER,COLE_SEDE_PRINCIPAL,COLE_AREA_UBICACION,COLE_COD_MCPIO_UBICACION,COLE_COD_DEPTO_UBICACION,Punt_lectura_critica_mean_2017,Punt_matematicas_mean_2017,Punt_c_naturales_mean_2017,Punt_sociales_ciudadanas_mean_2017,Punt_ingles_mean_2017,Punt_global_mean_2017,Punt_lectura_critica_mean_2018,Punt_matematicas_mean_2018,Punt_c_naturales_mean_2018,Punt_sociales_ciudadanas_mean_2018,Punt_ingles_mean_2018,Punt_global_mean_2018,Punt_lectura_critica_mean_2019,Punt_matematicas_mean_2019,Punt_c_naturales_mean_2019,Punt_sociales_ciudadanas_mean_2019,Punt_ingles_mean_2019,Punt_global_mean_2019,Punt_lectura_critica_mean_2020,Punt_matematicas_mean_2020,Punt_c_naturales_mean_2020,Punt_sociales_ciudadanas_mean_2020,Punt_ingles_mean_2020,Punt_global_mean_2020,Punt_lectura_critica_mean_2021,Punt_matematicas_mean_2021,Punt_c_naturales_mean_2021,Punt_sociales_ciudadanas_mean_2021,Punt_ingles_mean_2021,Punt_global_mean_2021,COLE_NOMBRE_SEDE,direccion,telefono,zona,niveles,caracter,especialidad,idiomas,correo electronico,modelos educativos,capacidades excepcionales,discapacidades,matricula contratada,estrato socio-economico
3146,368406000831,262.0,3.0,5.0,2.0,1.0,4.0,368406000831,COMPLETA_UNICA,LEBRIJA,SANTANDER,MIXTO,A,,NO APLICA,S,URBANO,68406,68,,,,,,,,,,,,,,,,,,,54.27272727272727,54.63636363636363,52.09090909090909,50.45454545454545,53.0,264.6363636363636,57.75,53.375,51.875,45.625,52.75,260.875,COLEGIO ANTONIO LEBRIJA,CL 13 7 42,3168237379                             ,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,colantoniolebrija@gmail.com                                       ,EDUCACIÓN TRADICIONAL,,,NO,
3147,368406000904,262.0,4.0,5.0,2.0,1.0,3.0,368406000904,COMPLETA_UNICA,LEBRIJA,SANTANDER,MIXTO,A,N,ACADÉMICO,S,URBANO,68406,68,59.11111111111112,56.77777777777778,54.22222222222222,56.77777777777778,56.22222222222222,283.3333333333333,53.285714285714285,52.42857142857143,49.71428571428572,46.85714285714285,48.85714285714285,252.28571428571428,53.8421052631579,52.36842105263158,49.68421052631579,48.0,51.94736842105263,255.21052631578948,51.46153846153846,50.53846153846154,44.38461538461539,42.69230769230769,46.84615384615385,236.15384615384616,56.52,53.6,50.2,49.8,54.36,263.24,COLEGIO NUEVOS HORIZONTES,CL 11 6 01 ,6566217-3167562501                                ,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,colhorizonteslebrija@hotmail.com,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,NO,
3148,368406000971,311.0,4.0,3.0,1.0,2.0,5.0,368406000971,MAÑANA,LEBRIJA,SANTANDER,MIXTO,A,N,ACADÉMICO,S,URBANO,68406,68,60.84615384615385,57.84615384615385,59.61538461538461,58.15384615384615,55.76923076923077,294.2307692307692,61.75,65.25,61.6875,60.25,64.75,312.125,64.08695652173913,66.0,64.3913043478261,62.08695652173913,61.95652173913044,319.8695652173913,63.47368421052632,67.42105263157895,61.73684210526316,62.73684210526316,60.36842105263158,317.89473684210526,67.25,70.91666666666667,64.5,66.5,62.833333333333336,334.75,LICEO SAN FERNANDO,KR 7 11 54,3015555480-3184940220,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,liceosanfernando@gmail.com,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,"DISCAPACIDAD INTELECTUAL,SORDERA PROFUNDA,SÍNDROME DE DOWN,HIPOACUSIA O BAJA AUDICIÓN",NO,
3149,368406000971,311.0,4.0,3.0,1.0,2.0,5.0,368406000971,SABATINA,LEBRIJA,SANTANDER,MIXTO,A,N,ACADÉMICO,S,URBANO,68406,68,50.0,44.0,46.142857142857146,45.57142857142857,40.71428571428572,230.0,46.25,42.5,43.25,38.75,36.25,211.0,44.75,39.25,38.375,37.875,39.125,200.0,46.2,51.8,43.2,40.4,42.6,225.8,47.285714285714285,45.85714285714285,44.42857142857143,40.71428571428572,42.285714285714285,221.8571428571429,LICEO SAN FERNANDO,KR 7 11 54,3015555480-3184940220,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,liceosanfernando@gmail.com,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,"DISCAPACIDAD INTELECTUAL,SORDERA PROFUNDA,SÍNDROME DE DOWN,HIPOACUSIA O BAJA AUDICIÓN",NO,
3150,368406000998,322.0,3.0,4.0,1.0,2.0,5.0,368406000998,MAÑANA,LEBRIJA,SANTANDER,MIXTO,A,,NO APLICA,S,URBANO,68406,68,,,,,,,,,,,,,62.75,68.75,66.0,58.625,62.375,319.375,62.15384615384615,69.0,64.76923076923077,57.92307692307692,62.92307692307692,317.0769230769231,62.11111111111112,62.22222222222222,59.44444444444444,59.333333333333336,61.11111111111112,304.1111111111111,GIMNASIO MONTEVERDE,KR 10 10 49,6566358-3178                                      ,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,gimnasiomonteverde@hotmail.com                                          ,EDUCACIÓN TRADICIONAL,,,NO,
3151,368001004937,340.0,5.0,4.0,2.0,3.0,1.0,368001004937,COMPLETA_UNICA,PIEDECUESTA,SANTANDER,MASCULINO,A,N,ACADÉMICO,S,RURAL,68547,68,68.23076923076923,72.38461538461539,68.84615384615384,69.65384615384616,78.5,352.2307692307692,70.07692307692308,72.8076923076923,68.46153846153847,69.07692307692308,77.26923076923077,353.38461538461536,70.71428571428571,73.71428571428571,71.0,70.21428571428571,80.14285714285714,360.4285714285714,68.33333333333333,68.33333333333333,65.04761904761905,64.76190476190476,72.9047619047619,335.4761904761905,67.11538461538461,69.03846153846153,65.11538461538461,65.03846153846153,79.1923076923077,337.65384615384613,ASPAEN GIMNASIO SAUCARA,KM 12 VÍA A PTA VERED LA MATA,3175859093-6398933,RURAL,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,rectoria@saucara.edu.co,EDUCACIÓN TRADICIONAL,,,NO,
3152,368547000568,312.0,3.0,5.0,4.0,1.0,2.0,368547000568,MAÑANA,PIEDECUESTA,SANTANDER,MIXTO,A,N,ACADÉMICO,S,URBANO,68547,68,63.57575757575758,63.28787878787879,61.78787878787879,62.57575757575758,65.21212121212122,314.9848484848485,64.78571428571429,63.17857142857143,62.60714285714285,61.85714285714285,63.73214285714285,315.73214285714283,61.73015873015873,62.523809523809526,60.19047619047619,59.49206349206349,62.11111111111112,305.3809523809524,61.9,61.04285714285714,58.34285714285714,60.71428571428572,59.98571428571429,302.3142857142857,62.891891891891895,61.391891891891895,58.95945945945946,59.25675675675676,61.067567567567565,303.2837837837838,COLEGIO DE LA PRESENTACION,KR 6 5 50 ,6650066     ,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,contacto@colprespiedecuesta.edu.co,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,,SI,
3153,368547001017,247.5,5.0,3.0,1.0,2.0,4.0,368547001017,SABATINA,PIEDECUESTA,SANTANDER,MIXTO,A,N,TÉCNICO/ACADÉMICO,S,URBANO,68547,68,56.0,51.5,51.5,59.5,47.5,270.5,50.5,48.0,40.5,42.5,51.5,229.5,46.083333333333336,41.16666666666666,39.083333333333336,38.5,43.333333333333336,206.8333333333333,52.142857142857146,52.0,44.285714285714285,42.42857142857143,46.0,238.0,42.333333333333336,45.0,45.0,35.0,44.0,210.0,COLEGIO JOSE IGNACIO ZABALA,KR 10 9 70,6551434                                           ,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",TÉCNICO/ACADEMICO,"OTRO,COMERCIAL,ACADÉMICA",INGLÉS,col_joseignaciozabala@hotmail.com                                 ,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL",,,NO,
3154,368547001017,247.5,5.0,3.0,1.0,2.0,4.0,368547001017,COMPLETA_UNICA,PIEDECUESTA,SANTANDER,MIXTO,A,N,TÉCNICO/ACADÉMICO,S,URBANO,68547,68,49.833333333333336,46.5,49.5,45.16666666666666,45.0,237.66666666666663,53.54545454545455,51.09090909090909,50.72727272727273,53.18181818181818,53.54545454545455,261.1818181818182,51.2,54.5,45.8,43.3,44.9,242.1,50.0,50.44444444444444,44.888888888888886,46.22222222222222,45.333333333333336,238.44444444444449,50.333333333333336,48.0,48.0,40.333333333333336,47.333333333333336,233.66666666666663,COLEGIO JOSE IGNACIO ZABALA,KR 10 9 70,6551434                                           ,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",TÉCNICO/ACADEMICO,"OTRO,COMERCIAL,ACADÉMICA",INGLÉS,col_joseignaciozabala@hotmail.com                                 ,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL",,,NO,
3155,368547001017,204.0,3.0,4.0,5.0,2.0,1.0,368547001017,SABATINA,PIEDECUESTA,SANTANDER,MIXTO,A,N,TÉCNICO/ACADÉMICO,S,URBANO,68547,68,56.0,51.5,51.5,59.5,47.5,270.5,50.5,48.0,40.5,42.5,51.5,229.5,46.083333333333336,41.16666666666666,39.083333333333336,38.5,43.333333333333336,206.8333333333333,52.142857142857146,52.0,44.285714285714285,42.42857142857143,46.0,238.0,42.333333333333336,45.0,45.0,35.0,44.0,210.0,COLEGIO JOSE IGNACIO ZABALA,KR 10 9 70,6551434                                           ,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",TÉCNICO/ACADEMICO,"OTRO,COMERCIAL,ACADÉMICA",INGLÉS,col_joseignaciozabala@hotmail.com                                 ,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL",,,NO,
3156,368547001017,204.0,3.0,4.0,5.0,2.0,1.0,368547001017,COMPLETA_UNICA,PIEDECUESTA,SANTANDER,MIXTO,A,N,TÉCNICO/ACADÉMICO,S,URBANO,68547,68,49.833333333333336,46.5,49.5,45.16666666666666,45.0,237.66666666666663,53.54545454545455,51.09090909090909,50.72727272727273,53.18181818181818,53.54545454545455,261.1818181818182,51.2,54.5,45.8,43.3,44.9,242.1,50.0,50.44444444444444,44.888888888888886,46.22222222222222,45.333333333333336,238.44444444444449,50.333333333333336,48.0,48.0,40.333333333333336,47.333333333333336,233.66666666666663,COLEGIO JOSE IGNACIO ZABALA,KR 10 9 70,6551434                                           ,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",TÉCNICO/ACADEMICO,"OTRO,COMERCIAL,ACADÉMICA",INGLÉS,col_joseignaciozabala@hotmail.com                                 ,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL",,,NO,
3157,368547001271,275.0,3.0,2.0,4.0,1.0,5.0,368547001271,COMPLETA_UNICA,PIEDECUESTA,SANTANDER,MIXTO,A,N,ACADÉMICO,S,URBANO,68547,68,55.0,44.25,51.0,51.75,48.25,251.75,64.5,64.0,67.0,56.5,61.0,314.5,59.8,57.0,54.5,57.0,51.7,283.4,55.42857142857143,52.42857142857143,52.57142857142857,52.142857142857146,52.285714285714285,265.42857142857144,59.2,57.2,54.0,52.0,48.0,275.0,COLEGIO DOMINGO SAVIO,CL 5 15 F 39,6551965                              ,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,colegiodomingosavio1989@hotmail.com,EDUCACIÓN TRADICIONAL,,SORDERA PROFUNDA,NO,
3158,368547001289,286.0,3.0,5.0,2.0,1.0,4.0,368547001289,MAÑANA,PIEDECUESTA,SANTANDER,MIXTO,A,N,ACADÉMICO,S,URBANO,68547,68,59.5,54.375,54.75,55.0,53.0,278.3125,61.0625,60.1875,59.5,57.75,61.875,299.0,59.3,56.3,56.3,53.6,59.9,283.1,54.76923076923077,56.76923076923077,52.92307692307692,55.15384615384615,54.69230769230769,274.38461538461536,57.75,55.75,54.875,54.75,57.375,279.5,COLEGIO JUAN JOSE RONDON,KR 15 A 3 57,6559471          ,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,colrondonpta@gmail.com              ,EDUCACIÓN TRADICIONAL,,,NO,
3159,368547001424,315.0,2.0,5.0,4.0,3.0,1.0,368547001424,MAÑANA,PIEDECUESTA,SANTANDER,MIXTO,A,N,TÉCNICO/ACADÉMICO,S,URBANO,68547,68,55.85714285714285,52.0,52.42857142857143,55.5,58.92857142857143,271.57142857142856,62.8,61.13333333333333,59.93333333333333,58.93333333333333,66.8,305.8,64.0,63.8,62.6,59.266666666666666,66.26666666666667,313.6666666666667,59.8,57.142857142857146,55.2,59.31428571428572,56.48571428571429,288.85714285714283,69.0,62.6,63.65,61.55,66.95,322.1,COLEGIO CAMPESTRE CELESTIN FREINET,KR 7 7 22 ,6554991                                     ,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",TÉCNICO/ACADEMICO,"COMERCIAL,ACADÉMICA",INGLÉS,rectoriacolfreinet@gmail.com,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,"DISCAPACIDAD VISUAL BAJA VISIÓN IRREVERSIBLE,SORDERA PROFUNDA,DISCAPACIDAD VISUAL CEGUERA,HIPOACUSIA O BAJA AUDICIÓN",SI,ESTRATO 3
3160,368547001424,315.0,2.0,5.0,4.0,3.0,1.0,368547001424,TARDE,PIEDECUESTA,SANTANDER,MIXTO,A,N,TÉCNICO/ACADÉMICO,S,URBANO,68547,68,,,,,,,,,,,,,,,,,,,,,,,,,49.54545454545455,48.54545454545455,47.54545454545455,46.0,42.63636363636363,237.54545454545453,COLEGIO CAMPESTRE CELESTIN FREINET,KR 7 7 22 ,6554991                                     ,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",TÉCNICO/ACADEMICO,"COMERCIAL,ACADÉMICA",INGLÉS,rectoriacolfreinet@gmail.com,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,"DISCAPACIDAD VISUAL BAJA VISIÓN IRREVERSIBLE,SORDERA PROFUNDA,DISCAPACIDAD VISUAL CEGUERA,HIPOACUSIA O BAJA AUDICIÓN",SI,ESTRATO 3
3161,368547001653,294.5,4.0,5.0,3.0,1.0,2.0,368547001653,MAÑANA,PIEDECUESTA,SANTANDER,MIXTO,A,,ACADÉMICO,S,URBANO,68547,68,60.6,61.833333333333336,61.766666666666666,60.333333333333336,61.06666666666667,305.6,57.642857142857146,58.07142857142857,55.785714285714285,53.35714285714285,60.17857142857143,282.6428571428572,59.4390243902439,58.85365853658536,58.51219512195122,54.170731707317074,60.58536585365854,289.8048780487805,58.90625,59.65625,57.625,57.4375,59.125,292.34375,61.92857142857143,58.96428571428572,57.892857142857146,55.642857142857146,62.25,294.3928571428572,INSTITUTO TECNICO EMPRESARIAL CRECER Y CONSTRUIR,CL 2 A 3 07 ,6554405                                           ,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,colcrecer@yahoo.es,EDUCACIÓN TRADICIONAL,,,NO,ESTRATO 3
3162,368547001670,252.0,4.0,3.0,2.0,1.0,5.0,368547001670,MAÑANA,PIEDECUESTA,SANTANDER,MIXTO,A,,TÉCNICO/ACADÉMICO,S,URBANO,68547,68,51.46153846153846,48.80769230769231,49.42307692307692,48.42307692307692,50.69230769230769,248.1153846153846,55.34375,50.09375,49.625,49.65625,51.03125,255.8125,55.0,51.66666666666666,50.458333333333336,49.625,50.208333333333336,257.9166666666667,48.65384615384615,46.88461538461539,45.07692307692308,45.42307692307692,43.03846153846154,231.19230769230768,50.2,49.72,46.96,43.04,47.6,237.44,COLEGIO LUIS FIGUEROA REY,KR 10 4 83 ,6562484,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",TÉCNICO/ACADEMICO,"COMERCIAL,ACADÉMICA",,secretarialuefir@gmail.com,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,DISCAPACIDAD VISUAL BAJA VISIÓN IRREVERSIBLE,NO,
3163,368547001947,263.0,4.0,5.0,2.0,1.0,3.0,368547001947,MAÑANA,PIEDECUESTA,SANTANDER,MIXTO,A,,ACADÉMICO,S,URBANO,68547,68,54.888888888888886,50.77777777777778,52.11111111111112,50.77777777777778,53.77777777777778,261.3333333333333,49.25,44.5,45.75,45.0,51.25,232.25,55.875,52.0,49.875,49.5,55.375,260.5,59.8,56.7,55.8,55.1,52.0,282.4,55.13333333333333,48.86666666666667,48.4,46.86666666666667,51.4,249.66666666666663,COLEGIO CENTRO PEDAGOGICO LA CANDELARIA,CL 12 7 54,6556456,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,colcepeca@hotmail.com,"ESCUELA NUEVA,EDUCACIÓN TRADICIONAL",,DISCAPACIDAD VISUAL CEGUERA,NO,
3164,368547001955,232.5,5.0,2.0,3.0,1.0,4.0,368547001955,SABATINA,PIEDECUESTA,SANTANDER,MIXTO,A,,ACADÉMICO,S,URBANO,68547,68,46.264150943396224,44.16981132075472,44.77358490566038,42.0377358490566,39.54716981132076,219.7735849056604,46.723404255319146,43.70212765957447,43.7872340425532,41.51063829787234,44.191489361702125,219.82978723404256,49.63157894736842,46.70175438596491,44.0,43.10526315789474,42.29824561403509,227.98245614035088,48.391304347826086,46.869565217391305,45.82608695652174,44.17391304347826,42.65217391304348,230.30434782608697,49.87878787878788,46.21212121212121,46.03030303030303,43.36363636363637,46.57575757575758,231.96969696969697,INST.  COLOMBO VENEZOLANO,CL 6 8 05,6563413                                      ,URBANA,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,cecovepiedecuesta2009@hotmail.com,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,,,NO,
3165,368547001955,232.5,5.0,2.0,3.0,1.0,4.0,368547001955,MAÑANA,PIEDECUESTA,SANTANDER,MIXTO,A,,ACADÉMICO,S,URBANO,68547,68,50.66129032258065,46.193548387096776,47.483870967741936,45.54838709677419,46.53225806451613,236.96774193548387,50.46774193548387,46.29032258064516,46.096774193548384,44.11290322580645,47.32258064516129,233.9193548387097,48.654545454545456,46.21818181818182,45.018181818181816,41.054545454545455,44.87272727272728,226.05454545454543,50.06060606060606,48.45454545454545,44.87878787878788,44.333333333333336,44.333333333333336,233.72727272727272,51.484375,46.859375,46.625,44.890625,45.515625,236.53125,INST.  COLOMBO VENEZOLANO,CL 6 8 05,6563413                                      ,URBANA,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,cecovepiedecuesta2009@hotmail.com,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,,,NO,
3166,368547002021,341.5,3.0,4.0,2.0,5.0,1.0,368547002021,COMPLETA_UNICA,PIEDECUESTA,SANTANDER,MIXTO,A,,ACADÉMICO,S,URBANO,68547,68,70.4,73.7,68.4,71.9,76.2,357.6,68.3529411764706,70.58823529411765,66.82352941176471,67.23529411764706,77.88235294117646,344.8235294117647,65.25,69.83333333333333,64.41666666666667,64.25,72.33333333333333,332.1666666666667,64.22222222222223,68.55555555555556,65.33333333333333,66.0,69.55555555555556,331.55555555555554,66.11111111111111,75.22222222222223,67.66666666666667,64.44444444444444,76.11111111111111,344.77777777777777,GIMNASIO JAIBANA,KR 9 VI PIEDECUESTA VEREDA MENSULI,6541480,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,gimjaibana@gimnasiojaibana.edu.co,EDUCACIÓN TRADICIONAL,,,NO,
3167,468547002051,354.0,5.0,4.0,2.0,3.0,1.0,468547002051,COMPLETA_UNICA,PIEDECUESTA,SANTANDER,FEMENINO,A,S,ACADÉMICO,S,URBANO,68547,68,69.82608695652173,74.1304347826087,70.17391304347827,71.3913043478261,82.34782608695652,361.0,72.25806451612904,75.83870967741936,74.74193548387096,71.16129032258064,86.0,372.3225806451613,,,,,,,69.3,70.5,69.1,68.3,83.7,352.1,70.73333333333333,73.53333333333333,67.53333333333333,68.26666666666667,82.06666666666666,354.6666666666667,ASPAEN GIMNASIO CANTILLANA,KR 7 10 40 ,6559101,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",TÉCNICO/ACADEMICO,"PEDAGOGICO,ACADÉMICA",,liliana.rojas@aspaen.edu.co,EDUCACIÓN TRADICIONAL,,,NO,
3168,468547800020,331.0,4.0,5.0,3.0,2.0,1.0,468547800020,COMPLETA_UNICA,PIEDECUESTA,SANTANDER,MIXTO,A,N,ACADÉMICO,S,URBANO,68547,68,,,,,,,,,,,,,,,,,,,68.16666666666667,66.33333333333333,65.0,65.33333333333333,75.83333333333333,334.8333333333333,69.625,69.875,67.25,65.375,78.0,344.0,BETH SHALOM GIMNASIO CAMPESTRE,IND KL 12 VIA PIEDECUESTA 400 MTS ARRIBA COPETRAN,6564399                            ,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,rectoria@bethshalom.edu.co,EDUCACIÓN TRADICIONAL,,"LESIÓN NEUROMUSCULAR,SÍNDROME DE DOWN",NO,ESTRATO 5
3169,368655001261,302.0,1.0,5.0,2.0,3.0,4.0,368655001261,MAÑANA,SABANA DE TORRES,SANTANDER,MIXTO,A,N,ACADÉMICO,S,URBANO,68655,68,63.0,63.8,64.7,62.4,65.0,318.0,60.9,58.5,58.1,61.8,60.1,299.2,63.4,63.0,59.6,58.8,63.0,306.7,56.375,64.625,57.625,56.625,60.375,294.75,64.75,59.833333333333336,61.91666666666666,60.583333333333336,65.66666666666667,310.3333333333333,COLEGIO SANTO ANGEL,CL 20 10 46 ,31733262652                                  ,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,colegiosantoangel97@gmail.com,EDUCACIÓN TRADICIONAL,,,NO,
3170,368655001279,282.0,5.0,3.0,1.0,2.0,4.0,368655001279,MAÑANA,SABANA DE TORRES,SANTANDER,MIXTO,A,N,ACADÉMICO,S,URBANO,68655,68,58.77777777777778,56.44444444444444,57.22222222222222,56.0,56.888888888888886,285.44444444444446,55.92307692307692,56.61538461538461,52.92307692307692,49.84615384615385,55.84615384615385,269.9230769230769,59.94117647058823,62.294117647058826,57.294117647058826,52.64705882352941,58.47058823529412,290.47058823529414,54.266666666666666,58.53333333333333,54.333333333333336,52.86666666666667,50.8,273.53333333333336,59.35714285714285,62.35714285714285,58.5,54.71428571428572,56.85714285714285,292.85714285714283,COLEGIO ADVENTISTA LIBERTAD,IND CL 16 N° 22A - 45,3155835699                                ,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,coadventista@gmail.com,EDUCACIÓN TRADICIONAL,,"DISCAPACIDAD VISUAL BAJA VISIÓN IRREVERSIBLE,DISCAPACIDAD MÚLTIPLE,DISCAPACIDAD VISUAL CEGUERA",NO,
3171,368679000036,320.0,5.0,4.0,2.0,3.0,1.0,368679000036,MAÑANA,SAN GIL,SANTANDER,MIXTO,A,N,ACADÉMICO,S,URBANO,68679,68,66.06060606060606,67.15151515151516,65.66666666666667,65.78787878787878,70.57575757575758,332.54545454545456,69.16666666666667,69.27777777777777,68.61111111111111,67.11111111111111,69.61111111111111,343.05555555555554,64.54054054054055,66.37837837837837,61.45945945945946,61.16216216216216,68.02702702702703,318.72972972972974,63.4054054054054,66.75675675675676,63.13513513513514,63.891891891891895,66.27027027027027,322.2432432432432,64.94285714285714,68.91428571428571,64.14285714285714,62.77142857142857,72.17142857142858,328.65714285714284,COLEGIO EL ROSARIO,KR 9 15 14 ,7242470                                           ,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,colrosangil@yahoo.es,EDUCACIÓN TRADICIONAL,,"DISCAPACIDAD INTELECTUAL,SORDERA PROFUNDA,SÍNDROME DE DOWN,HIPOACUSIA O BAJA AUDICIÓN",NO,
3172,368679000419,291.0,4.0,5.0,2.0,1.0,3.0,368679000419,COMPLETA_UNICA,SAN GIL,SANTANDER,MIXTO,A,N,TÉCNICO/ACADÉMICO,S,URBANO,68679,68,60.2,57.72,57.48,57.36,59.0,291.4,57.77777777777778,57.833333333333336,55.27777777777778,55.61111111111112,59.61111111111112,284.22222222222223,60.06896551724138,62.241379310344826,57.93103448275862,55.93103448275862,60.10344827586207,295.62068965517244,58.71428571428572,56.38095238095238,53.80952380952381,53.523809523809526,54.66666666666666,277.7619047619048,58.30434782608695,53.869565217391305,54.69565217391305,51.52173913043478,55.21739130434783,273.17391304347825,COLEGIO COOPERATIVO,IND KR 5 11 81,7242211-3176481039                         ,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",TÉCNICO/ACADEMICO,"COMERCIAL,ACADÉMICA",INGLÉS,rectoriacolegiocooperativo@institutocoomuldesa.com,EDUCACIÓN TRADICIONAL,,"DISCAPACIDAD INTELECTUAL,SÍNDROME DE DOWN",NO,
